step,transaction_type,amount,nameorig,oldbalanceorg,newbalanceorig,namedest,oldbalancedest,newbalancedest,isfraud,isflaggedfraud
25,CASH_OUT,802382.45,C1343455954,802382.45,0.00,C1045004287,0.00,802382.45,1,0
26,TRANSFER,37065.55,C1952239554,37065.55,0.00,C399460584,0.00,0.00,1,0
26,CASH_OUT,37065.55,C281192595,37065.55,0.00,C514736179,1396327.66,1433393.21,1,0
26,TRANSFER,369186.87,C1879175902,369186.87,0.00,C900709443,0.00,0.00,1,0
26,CASH_OUT,369186.87,C1121219802,369186.87,0.00,C418751321,36224.11,405410.97,1,0
26,TRANSFER,78741.64,C1482114822,78741.64,0.00,C2123466960,0.00,0.00,1,0
26,CASH_OUT,78741.64,C1993214834,78741.64,0.00,C1402138462,48628.52,127370.16,1,0
26,TRANSFER,1646181.09,C700083141,1646181.09,0.00,C1359428492,0.00,0.00,1,0
26,CASH_OUT,1646181.09,C441238852,1646181.09,0.00,C2059240998,220025.20,1866206.29,1,0
26,TRANSFER,331829.94,C1549516546,331829.94,0.00,C1908627867,0.00,0.00,1,0
26,CASH_OUT,331829.94,C1357985676,331829.94,0.00,C255246845,792855.99,1124685.94,1,0
26,TRANSFER,1027152.36,C414159853,1027152.36,0.00,C1087566727,0.00,0.00,1,0
26,CASH_OUT,1027152.36,C1016323653,1027152.36,0.00,C409414944,519428.56,1546580.92,1,0
27,TRANSFER,494244.61,C1529468267,494244.61,0.00,C1924171481,0.00,0.00,1,0
27,CASH_OUT,494244.61,C1544211314,494244.61,0.00,C1751768780,653451.43,1147696.03,1,0
27,TRANSFER,329937.88,C699198167,329937.88,0.00,C2064246111,0.00,0.00,1,0
27,CASH_OUT,329937.88,C148278282,329937.88,0.00,C1783581377,349407.23,679345.10,1,0
27,TRANSFER,496128.26,C842027258,496128.26,0.00,C136618845,0.00,0.00,1,0
27,CASH_OUT,496128.26,C705152518,496128.26,0.00,C741210093,465770.07,961898.33,1,0
27,TRANSFER,1218165.88,C361429301,1218165.88,0.00,C550179566,0.00,0.00,1,0
27,CASH_OUT,1218165.88,C807604201,1218165.88,0.00,C849028719,742564.27,1960730.15,1,0
28,TRANSFER,3832058.34,C1279307827,3832058.34,0.00,C1124913173,0.00,0.00,1,0
28,CASH_OUT,3832058.34,C426880249,3832058.34,0.00,C1566081912,531662.14,4363720.48,1,0
28,TRANSFER,491517.77,C1029198062,491517.77,0.00,C1534111155,0.00,0.00,1,0
28,CASH_OUT,491517.77,C1198658385,491517.77,0.00,C523126423,518777.34,1010295.11,1,0
29,TRANSFER,340198.41,C491994230,340198.41,0.00,C772681684,0.00,0.00,1,0
29,CASH_OUT,340198.41,C1369188336,340198.41,0.00,C1627551181,1614043.79,1954242.21,1,0
29,TRANSFER,268641.82,C775733773,268641.82,0.00,C2121303056,0.00,0.00,1,0
29,CASH_OUT,268641.82,C2038670336,268641.82,0.00,C1068543577,197163.95,465805.77,1,0
30,TRANSFER,122235.11,C1279213624,122235.11,0.00,C2100791242,0.00,0.00,1,0
30,CASH_OUT,122235.11,C356571967,122235.11,0.00,C1905066109,0.00,122235.11,1,0
30,TRANSFER,236947.25,C1273047168,236947.25,0.00,C1636242484,0.00,0.00,1,0
30,CASH_OUT,236947.25,C474899128,236947.25,0.00,C116505755,70084.28,307031.53,1,0
30,TRANSFER,19016.22,C182136548,19016.22,0.00,C717672329,0.00,0.00,1,0
30,CASH_OUT,19016.22,C1257554854,19016.22,0.00,C1044117371,9347999.52,9367015.74,1,0
30,TRANSFER,109401.88,C2037269206,109401.88,0.00,C337579043,0.00,0.00,1,0
30,CASH_OUT,109401.88,C984153855,109401.88,0.00,C1806203979,245588.62,354990.50,1,0
31,TRANSFER,335219.49,C1775717184,335219.49,0.00,C1987320319,0.00,0.00,1,0
31,CASH_OUT,335219.49,C89283631,335219.49,0.00,C1228650470,111675.56,446895.05,1,0
31,TRANSFER,120406.39,C237098657,120406.39,0.00,C1177827371,0.00,0.00,1,0
31,CASH_OUT,120406.39,C1938001564,120406.39,0.00,C878440089,0.00,120406.39,1,0
31,TRANSFER,21516.38,C551376615,21516.38,0.00,C2121782042,0.00,0.00,1,0
31,CASH_OUT,21516.38,C939116023,21516.38,0.00,C1335084969,900122.84,921639.22,1,0
31,TRANSFER,378204.02,C620879020,378204.02,0.00,C929929591,0.00,0.00,1,0
31,CASH_OUT,378204.02,C1309442409,378204.02,0.00,C1009459055,0.00,378204.02,1,0
31,TRANSFER,5021186.54,C1848562108,5021186.54,0.00,C1803198527,0.00,0.00,1,0
31,CASH_OUT,5021186.54,C1520365660,5021186.54,0.00,C1308026520,880859.14,5902045.68,1,0
31,TRANSFER,587031.20,C1909564191,587031.20,0.00,C2047987632,0.00,0.00,1,0
31,CASH_OUT,587031.20,C1534882693,587031.20,0.00,C534658891,338247.75,925278.94,1,0
32,TRANSFER,81867.07,C1128786535,81867.07,0.00,C9901046,0.00,0.00,1,0
32,CASH_OUT,81867.07,C1861680707,81867.07,0.00,C2064372710,135117.98,216985.05,1,0
32,TRANSFER,2023920.09,C306405849,2023920.09,0.00,C193080093,0.00,0.00,1,0
32,CASH_OUT,2023920.09,C706467919,2023920.09,0.00,C338077337,1530400.88,3554320.97,1,0
32,TRANSFER,404165.06,C1458768825,404165.06,0.00,C206316722,0.00,0.00,1,0
32,CASH_OUT,404165.06,C254731202,404165.06,0.00,C1749677978,0.00,404165.06,1,0
32,TRANSFER,1164448.96,C107615831,1164448.96,0.00,C144473930,0.00,0.00,1,0
32,CASH_OUT,1164448.96,C1925676917,1164448.96,0.00,C2040690699,1080246.34,2244695.29,1,0
32,TRANSFER,401575.19,C2084058641,401575.19,0.00,C1017580631,0.00,0.00,1,0
32,CASH_OUT,401575.19,C1684571589,401575.19,0.00,C1619036760,0.00,401575.19,1,0
32,TRANSFER,604933.67,C1769820937,604933.67,0.00,C1536446312,0.00,0.00,1,0
32,CASH_OUT,604933.67,C1085892947,604933.67,0.00,C1138178950,35839.70,640773.38,1,0
33,TRANSFER,3295227.84,C1152596026,3295227.84,0.00,C1976114093,0.00,0.00,1,0
33,CASH_OUT,3295227.84,C1587398978,3295227.84,0.00,C1560573396,0.00,4002861.53,1,0
33,TRANSFER,214975.90,C304547800,214975.90,0.00,C155793474,0.00,0.00,1,0
33,CASH_OUT,214975.90,C6796051,214975.90,0.00,C677541710,152331.28,374513.69,1,0
33,TRANSFER,10000000.00,C1439740840,19887819.06,9887819.06,C875288652,0.00,0.00,1,0
33,CASH_OUT,10000000.00,C29118015,10000000.00,0.00,C1379703840,0.00,10000000.00,1,0
33,TRANSFER,9887819.06,C1548903046,9887819.06,0.00,C2065423383,0.00,0.00,1,0
33,CASH_OUT,9887819.06,C1071702423,9887819.06,0.00,C28783325,801913.95,10165200.11,1,0
33,TRANSFER,1448630.38,C101899927,1448630.38,0.00,C679483948,0.00,0.00,1,0
33,CASH_OUT,1448630.38,C942063884,1448630.38,0.00,C1317594509,1294571.45,2743201.82,1,0
33,TRANSFER,6648389.90,C67311634,6648389.90,0.00,C674603923,0.00,0.00,1,0
33,CASH_OUT,6648389.90,C1612816859,6648389.90,0.00,C836514715,2609209.55,9257599.45,1,0
34,TRANSFER,51424.22,C1887135298,51424.22,0.00,C1119742908,0.00,0.00,1,0
34,CASH_OUT,51424.22,C1977213426,51424.22,0.00,C1445058573,87252.78,138677.00,1,0
34,TRANSFER,428239.03,C711340026,428239.03,0.00,C674486348,0.00,0.00,1,0
34,CASH_OUT,428239.03,C1057589740,428239.03,0.00,C511164301,293130.02,1456009.92,1,0
34,TRANSFER,52557.21,C437611850,52557.21,0.00,C830293590,0.00,0.00,1,0
34,CASH_OUT,52557.21,C483094763,52557.21,0.00,C1009901500,0.00,52557.21,1,0
34,TRANSFER,1462355.44,C2112073607,1462355.44,0.00,C399994587,0.00,0.00,1,0
34,CASH_OUT,1462355.44,C1049482889,1462355.44,0.00,C373339841,1544724.84,3007080.29,1,0
34,TRANSFER,27951.26,C722855847,27951.26,0.00,C866867675,0.00,0.00,1,0
34,CASH_OUT,27951.26,C476695686,27951.26,0.00,C90854025,10439.00,698752.71,1,0
34,TRANSFER,989311.12,C2035691205,989311.12,0.00,C2145664965,0.00,0.00,1,0
34,CASH_OUT,989311.12,C1177633466,989311.12,0.00,C1609979141,1009370.24,1998681.36,1,0
34,TRANSFER,865948.49,C321662798,865948.49,0.00,C1466511502,0.00,0.00,1,0
34,CASH_OUT,865948.49,C2109818783,865948.49,0.00,C197117096,0.00,865948.49,1,0
34,TRANSFER,30917.39,C1302461032,30917.39,0.00,C1058590682,0.00,0.00,1,0
34,CASH_OUT,30917.39,C1257352420,30917.39,0.00,C984948607,339926.42,370843.82,1,0
34,TRANSFER,40458.00,C262165422,40458.00,0.00,C847172802,0.00,0.00,1,0
34,CASH_OUT,40458.00,C1657291163,40458.00,0.00,C684399107,561393.36,331179.02,1,0
34,TRANSFER,1016540.35,C638438531,1016540.35,0.00,C2146216948,0.00,0.00,1,0
34,CASH_OUT,1016540.35,C1455982049,1016540.35,0.00,C1613524189,4463851.64,5700161.74,1,0
34,TRANSFER,71693.42,C1103482150,71693.42,0.00,C2145121206,0.00,0.00,1,0
34,CASH_OUT,71693.42,C1845753498,71693.42,0.00,C967051629,0.00,71693.42,1,0
35,TRANSFER,472692.51,C892010542,472692.51,0.00,C935310781,0.00,0.00,1,0
35,CASH_OUT,472692.51,C145594916,472692.51,0.00,C1718370785,193065.83,665758.34,1,0
35,TRANSFER,122032.62,C133342319,122032.62,0.00,C1919617921,0.00,0.00,1,0
35,CASH_OUT,122032.62,C1167817015,122032.62,0.00,C1628037417,0.00,122032.62,1,0
35,TRANSFER,3606943.31,C1054903406,3606943.31,0.00,C755069790,0.00,0.00,1,0
35,CASH_OUT,3606943.31,C1011490419,3606943.31,0.00,C1919783086,0.00,3606943.31,1,0
35,CASH_OUT,112280.88,C609821524,0.00,0.00,C708118422,40512.49,152793.36,1,0
35,TRANSFER,171788.82,C392119936,171788.82,0.00,C1283539626,0.00,0.00,1,0
35,CASH_OUT,171788.82,C432562518,171788.82,0.00,C1529736160,19962.00,0.00,1,0
35,TRANSFER,9465988.82,C851016578,9465988.82,0.00,C1650562969,0.00,0.00,1,0
35,CASH_OUT,9465988.82,C91276418,9465988.82,0.00,C1220805115,0.00,9465988.82,1,0
35,TRANSFER,454511.73,C1322100754,454511.73,0.00,C580058151,0.00,0.00,1,0
35,CASH_OUT,454511.73,C1482588472,454511.73,0.00,C1751888979,140892.24,595403.98,1,0
35,TRANSFER,136983.26,C828966021,136983.26,0.00,C253711141,0.00,0.00,1,0
35,CASH_OUT,136983.26,C1036592129,136983.26,0.00,C133256042,0.00,136983.26,1,0
36,TRANSFER,326884.31,C237051726,326884.31,0.00,C1684081981,0.00,0.00,1,0
36,CASH_OUT,326884.31,C1259393771,326884.31,0.00,C275053310,337428.20,664312.51,1,0
36,TRANSFER,2352524.18,C1498028072,2352524.18,0.00,C70360442,0.00,0.00,1,0
36,CASH_OUT,2352524.18,C914179351,2352524.18,0.00,C413966770,1227902.12,3580426.31,1,0
36,TRANSFER,113338.99,C226697568,113338.99,0.00,C1045024523,0.00,0.00,1,0
36,CASH_OUT,113338.99,C371645181,113338.99,0.00,C895376277,3290608.15,3403947.14,1,0
36,TRANSFER,886592.76,C1027885522,886592.76,0.00,C201404620,0.00,0.00,1,0
36,CASH_OUT,886592.76,C1385592810,886592.76,0.00,C1755092826,112531.06,999123.82,1,0
36,TRANSFER,819503.92,C2020161235,819503.92,0.00,C1827219533,0.00,0.00,1,0
36,CASH_OUT,819503.92,C510717698,819503.92,0.00,C1469248112,255585.23,1470226.48,1,0
36,TRANSFER,636.00,C1819371332,636.00,0.00,C59681246,0.00,0.00,1,0
36,CASH_OUT,636.00,C1789723757,636.00,0.00,C236701409,0.00,636.00,1,0
36,TRANSFER,32382.96,C1291212648,32382.96,0.00,C301302016,0.00,0.00,1,0
36,CASH_OUT,32382.96,C1507237385,32382.96,0.00,C53062849,0.00,32382.96,1,0
36,TRANSFER,103056.00,C383698470,103056.00,0.00,C761769299,0.00,0.00,1,0
36,CASH_OUT,103056.00,C1859440956,103056.00,0.00,C1389963224,444182.13,547238.13,1,0
36,CASH_OUT,234377.29,C1737133410,0.00,0.00,C877378703,34937.86,269315.15,1,0
36,TRANSFER,1684039.12,C397247453,1684039.12,0.00,C227472046,0.00,0.00,1,0
36,CASH_OUT,1684039.12,C168686866,1684039.12,0.00,C803116137,32961658.25,34645697.37,1,0
37,TRANSFER,1842.00,C1032918138,1842.00,0.00,C34257403,0.00,0.00,1,0
37,CASH_OUT,1842.00,C323132484,1842.00,0.00,C1737682079,0.00,1842.00,1,0
37,TRANSFER,180967.56,C1482673200,180967.56,0.00,C1127207923,0.00,0.00,1,0
37,CASH_OUT,180967.56,C1196784232,180967.56,0.00,C165922010,95280.53,276248.10,1,0
37,TRANSFER,93083.27,C1904979167,93083.27,0.00,C2067685892,0.00,0.00,1,0
37,CASH_OUT,93083.27,C517122648,93083.27,0.00,C839403720,2466124.85,2559208.13,1,0
37,TRANSFER,5979556.06,C899260948,5979556.06,0.00,C1414206737,0.00,0.00,1,0
37,CASH_OUT,5979556.06,C1240594546,5979556.06,0.00,C579897687,0.00,5979556.06,1,0
37,TRANSFER,128133.00,C1300586295,128133.00,0.00,C786580223,0.00,0.00,1,0
37,CASH_OUT,128133.00,C921148283,128133.00,0.00,C129500962,160395.62,288528.62,1,0
37,TRANSFER,503793.25,C140477383,503793.25,0.00,C1169138113,0.00,95709.62,1,0
37,CASH_OUT,503793.25,C1260832016,503793.25,0.00,C930580526,10096055.39,10599848.64,1,0
37,CASH_OUT,112486.46,C124687089,0.00,0.00,C179706450,257274.47,369760.93,1,0
38,TRANSFER,448004.86,C2088582248,448004.86,0.00,C534171533,0.00,0.00,1,0
38,CASH_OUT,448004.86,C949792674,448004.86,0.00,C1152369407,147828.66,595833.52,1,0
38,TRANSFER,90204.54,C151033820,90204.54,0.00,C1303889891,0.00,0.00,1,0
38,CASH_OUT,90204.54,C1295812229,90204.54,0.00,C1254182177,0.00,90204.54,1,0
38,CASH_OUT,577418.98,C1907944035,0.00,0.00,C541373010,0.00,577418.98,1,0
38,TRANSFER,21367.00,C1884262933,21367.00,0.00,C69223691,0.00,0.00,1,0
38,CASH_OUT,21367.00,C1032400193,21367.00,0.00,C760883565,898934.02,920301.02,1,0
38,TRANSFER,2395.29,C1015615322,2395.29,0.00,C503986394,0.00,0.00,1,0
38,CASH_OUT,2395.29,C50436894,2395.29,0.00,C1124184322,276538.59,470937.03,1,0
38,TRANSFER,7567170.36,C1215509660,7567170.36,0.00,C96222488,0.00,0.00,1,0
38,CASH_OUT,7567170.36,C1891733615,7567170.36,0.00,C1599314459,345425.40,7912595.75,1,0
38,TRANSFER,3372.00,C2049498532,3372.00,0.00,C1540407960,0.00,0.00,1,0
38,CASH_OUT,3372.00,C2002603307,3372.00,0.00,C1685866985,456659.44,460031.44,1,0
38,CASH_OUT,407005.78,C1948189565,0.00,0.00,C1059308371,0.00,407005.78,1,0
38,TRANSFER,360688.30,C739289668,360688.30,0.00,C432663857,0.00,0.00,1,0
38,CASH_OUT,360688.30,C62190783,360688.30,0.00,C1187610031,0.00,360688.30,1,0
39,TRANSFER,2070814.27,C511306069,2070814.27,0.00,C1776402146,0.00,0.00,1,0
39,CASH_OUT,2070814.27,C1115361466,2070814.27,0.00,C521252518,0.00,2070814.27,1,0
39,TRANSFER,238717.50,C492613437,238717.50,0.00,C74971191,0.00,0.00,1,0
39,CASH_OUT,238717.50,C1658110693,238717.50,0.00,C222052738,601511.40,671690.05,1,0
39,TRANSFER,18887.00,C725825783,18887.00,0.00,C236787500,0.00,0.00,1,0
39,CASH_OUT,18887.00,C1507825825,18887.00,0.00,C1603586973,131489.74,150376.74,1,0
39,TRANSFER,7937954.20,C2057200986,7937954.20,0.00,C1124319645,0.00,0.00,1,0
39,CASH_OUT,7937954.20,C1581001485,7937954.20,0.00,C2012612648,2716480.56,10654434.76,1,0
39,TRANSFER,39013.30,C1092667126,39013.30,0.00,C1482119856,0.00,0.00,1,0
39,CASH_OUT,39013.30,C888856721,39013.30,0.00,C202101281,924162.55,1089489.11,1,0
39,TRANSFER,152042.16,C1118399210,152042.16,0.00,C104038589,0.00,0.00,1,0
39,CASH_OUT,152042.16,C1395896953,152042.16,0.00,C45672156,710428.02,862470.18,1,0
40,TRANSFER,26950.06,C575969831,26950.06,0.00,C220147588,0.00,0.00,1,0
40,CASH_OUT,26950.06,C1112574505,26950.06,0.00,C30015547,255430.21,282380.27,1,0
40,TRANSFER,20314.97,C776336653,20314.97,0.00,C737099940,0.00,0.00,1,0
40,CASH_OUT,20314.97,C1545814282,20314.97,0.00,C183363284,1270005.54,1290320.51,1,0
40,TRANSFER,6188772.44,C979937832,6188772.44,0.00,C1787596520,0.00,0.00,1,0
40,CASH_OUT,6188772.44,C1440649048,6188772.44,0.00,C1477641326,6056796.74,12442836.61,1,0
40,TRANSFER,2757431.53,C1340596396,2757431.53,0.00,C487414422,0.00,0.00,1,0
40,CASH_OUT,2757431.53,C82669876,2757431.53,0.00,C1462250062,0.00,2757431.53,1,0
40,TRANSFER,7887.75,C1551140519,7887.75,0.00,C311151183,0.00,0.00,1,0
40,CASH_OUT,7887.75,C418271713,7887.75,0.00,C795853330,0.00,7887.75,1,0
40,TRANSFER,31930.24,C1311186566,31930.24,0.00,C1907577066,0.00,0.00,1,0
40,CASH_OUT,31930.24,C1222717182,31930.24,0.00,C515442419,113287.58,145217.82,1,0
40,TRANSFER,212613.29,C1424554187,212613.29,0.00,C1294873831,0.00,0.00,1,0
40,CASH_OUT,212613.29,C1863248518,212613.29,0.00,C536599412,1370788.41,1583401.69,1,0
41,TRANSFER,581889.94,C518343264,581889.94,0.00,C596058183,0.00,0.00,1,0
41,CASH_OUT,581889.94,C541992132,581889.94,0.00,C715094437,359585.03,941474.97,1,0
41,TRANSFER,1783144.33,C1067826676,1783144.33,0.00,C57546675,0.00,0.00,1,0
41,CASH_OUT,1783144.33,C229433868,1783144.33,0.00,C978822470,1793786.80,3576931.13,1,0
41,TRANSFER,82806.20,C474735735,82806.20,0.00,C1737223057,0.00,0.00,1,0
41,CASH_OUT,82806.20,C1327670146,82806.20,0.00,C1480756205,0.00,0.00,1,0
41,TRANSFER,32690.68,C1813633369,32690.68,0.00,C586649123,0.00,0.00,1,0
41,CASH_OUT,32690.68,C1070694303,32690.68,0.00,C1612957594,2361188.10,2393878.78,1,0
41,TRANSFER,1270564.34,C1268743025,1270564.34,0.00,C802302527,0.00,0.00,1,0
41,CASH_OUT,1270564.34,C1805103048,1270564.34,0.00,C1167029703,0.00,1270564.34,1,0
41,TRANSFER,2885466.96,C739578791,2885466.96,0.00,C1562052816,0.00,0.00,1,0
41,CASH_OUT,2885466.96,C866414395,2885466.96,0.00,C315595990,28131.01,3268477.05,1,0
42,TRANSFER,334276.08,C1374233613,334276.08,0.00,C443044241,0.00,0.00,1,0
42,CASH_OUT,334276.08,C1006070662,334276.08,0.00,C1475265472,318089.61,652365.68,1,0
42,TRANSFER,3569720.42,C1985844506,3569720.42,0.00,C440567141,0.00,0.00,1,0
42,CASH_OUT,3569720.42,C2012983997,3569720.42,0.00,C365271329,0.00,3569720.42,1,0
42,TRANSFER,1566057.28,C646867271,1566057.28,0.00,C701554593,0.00,0.00,1,0
42,CASH_OUT,1566057.28,C1496808239,1566057.28,0.00,C737489499,0.00,1566057.28,1,0
42,TRANSFER,5032484.73,C1883768704,5032484.73,0.00,C1982874632,0.00,0.00,1,0
42,CASH_OUT,5032484.73,C253446049,5032484.73,0.00,C57938337,873589.17,5906073.90,1,0
42,TRANSFER,36359.57,C1167233065,36359.57,0.00,C528250681,0.00,0.00,1,0
42,CASH_OUT,36359.57,C1257654035,36359.57,0.00,C334259414,20206.65,56566.22,1,0
42,TRANSFER,506867.52,C1345605199,506867.52,0.00,C759668657,0.00,0.00,1,0
42,CASH_OUT,506867.52,C341811151,506867.52,0.00,C1795348373,0.00,458682.99,1,0
42,TRANSFER,1917497.63,C373557981,1917497.63,0.00,C114416170,0.00,0.00,1,0
42,CASH_OUT,1917497.63,C1510964909,1917497.63,0.00,C580102695,173507.14,2091004.76,1,0
43,TRANSFER,29988.00,C158964639,29988.00,0.00,C1661087818,0.00,0.00,1,0
43,CASH_OUT,29988.00,C756162144,29988.00,0.00,C1734856260,0.00,29988.00,1,0
43,TRANSFER,350789.59,C1709961291,350789.59,0.00,C1364728606,0.00,276871.71,1,0
43,CASH_OUT,350789.59,C1269861924,350789.59,0.00,C724251968,8785008.75,9135798.34,1,0
43,TRANSFER,1395850.55,C1296215617,0.00,0.00,C1429415136,260806.21,1656656.77,1,0
43,TRANSFER,93459.89,C1518273469,93459.89,0.00,C1076725693,0.00,0.00,1,0
43,CASH_OUT,93459.89,C1250676021,93459.89,0.00,C977089472,15825.70,109285.59,1,0
43,TRANSFER,435166.65,C1897851214,435166.65,0.00,C1118636317,0.00,0.00,1,0
43,CASH_OUT,435166.65,C743185292,435166.65,0.00,C1036804658,449215.85,884382.50,1,0
43,TRANSFER,21987.00,C725236553,21987.00,0.00,C417640852,0.00,0.00,1,0
43,CASH_OUT,21987.00,C983847519,21987.00,0.00,C868283274,123690.93,145677.94,1,0
43,TRANSFER,362152.77,C1484448573,362152.77,0.00,C1911678087,0.00,0.00,1,0
43,CASH_OUT,362152.77,C1825250063,362152.77,0.00,C321399553,282809.47,644962.23,1,0
44,TRANSFER,1649818.97,C369936121,1649818.97,0.00,C1347315975,0.00,0.00,1,0
44,CASH_OUT,1649818.97,C2052172437,1649818.97,0.00,C1401780750,560704.68,2210523.64,1,0
44,TRANSFER,387952.42,C374179954,387952.42,0.00,C1213274351,0.00,0.00,1,0
44,CASH_OUT,387952.42,C321872585,387952.42,0.00,C401911630,2070655.98,2222177.16,1,0
44,TRANSFER,44571.94,C1819568647,44571.94,0.00,C258309243,0.00,0.00,1,0
44,CASH_OUT,44571.94,C330892703,44571.94,0.00,C648682751,11984.00,0.00,1,0
44,TRANSFER,534255.94,C967325382,534255.94,0.00,C1259079602,0.00,0.00,1,0
44,CASH_OUT,534255.94,C1829721095,534255.94,0.00,C991247178,24559.00,558814.94,1,0
45,TRANSFER,213983.59,C286239409,213983.59,0.00,C151804423,0.00,0.00,1,0
45,CASH_OUT,213983.59,C578474227,213983.59,0.00,C265601701,0.00,213983.59,1,0
45,TRANSFER,217255.97,C1481880227,217255.97,0.00,C948441746,0.00,0.00,1,0
45,CASH_OUT,217255.97,C1291131466,217255.97,0.00,C1786011910,2115234.86,2332490.82,1,0
45,TRANSFER,1069508.42,C1582972194,1069508.42,0.00,C284364603,0.00,0.00,1,0
45,CASH_OUT,1069508.42,C1958391057,1069508.42,0.00,C1813915360,172254.00,1439496.96,1,0
45,TRANSFER,5188875.35,C1556710652,5188875.35,0.00,C1264872013,0.00,0.00,1,0
45,CASH_OUT,5188875.35,C1564479230,5188875.35,0.00,C203959811,11465.00,5020573.28,1,0
45,TRANSFER,4919642.57,C1457431353,4919642.57,0.00,C203170379,0.00,0.00,1,0
45,CASH_OUT,4919642.57,C693406382,4919642.57,0.00,C1514738968,1414095.92,6333738.49,1,0
45,TRANSFER,357836.57,C353840221,357836.57,0.00,C1679122685,0.00,0.00,1,0
45,CASH_OUT,357836.57,C198543509,357836.57,0.00,C824285986,51217.85,409054.43,1,0
45,TRANSFER,155761.29,C280136890,155761.29,0.00,C927108992,0.00,0.00,1,0
45,CASH_OUT,155761.29,C719370249,155761.29,0.00,C2024978323,192775.45,348536.74,1,0
45,TRANSFER,7335355.57,C1102672587,7335355.57,0.00,C735323689,0.00,0.00,1,0
45,CASH_OUT,7335355.57,C1223916377,7335355.57,0.00,C542934513,702100.11,8037455.68,1,0
46,TRANSFER,9977761.05,C154757729,9977761.05,0.00,C1895716929,0.00,0.00,1,0
46,CASH_OUT,9977761.05,C840795008,9977761.05,0.00,C1214752539,0.00,9977761.05,1,0
46,TRANSFER,35016.23,C397528199,35016.23,0.00,C1325281003,0.00,0.00,1,0
46,CASH_OUT,35016.23,C1267520613,35016.23,0.00,C801157832,65435.34,100451.57,1,0
46,TRANSFER,71372.00,C33339986,71372.00,0.00,C2120774041,0.00,0.00,1,0
46,CASH_OUT,71372.00,C313736303,71372.00,0.00,C935310781,613464.04,684836.04,1,0
46,TRANSFER,945131.85,C1324043104,945131.85,0.00,C797897879,0.00,0.00,1,0
46,CASH_OUT,945131.85,C809054944,945131.85,0.00,C264512063,119561.47,1064693.32,1,0
46,TRANSFER,736370.54,C1061149717,736370.54,0.00,C737745926,0.00,0.00,1,0
46,CASH_OUT,736370.54,C533706573,736370.54,0.00,C1063608678,556478.62,1292849.15,1,0
46,TRANSFER,82971.91,C1603043156,82971.91,0.00,C898953864,0.00,0.00,1,0
46,CASH_OUT,82971.91,C522399382,82971.91,0.00,C509018542,39316.96,122288.87,1,0
46,TRANSFER,585010.21,C1948614614,585010.21,0.00,C218558993,0.00,0.00,1,0
46,CASH_OUT,585010.21,C878935318,585010.21,0.00,C2122554602,15969.08,600979.29,1,0
47,TRANSFER,225850.53,C362274629,225850.53,0.00,C2097224214,0.00,0.00,1,0
47,CASH_OUT,225850.53,C478694396,225850.53,0.00,C310772625,5063600.90,5289451.43,1,0
47,TRANSFER,243028.65,C1664257559,243028.65,0.00,C1658994093,0.00,0.00,1,0
47,CASH_OUT,243028.65,C1427360526,243028.65,0.00,C410529823,441285.14,684313.79,1,0
47,TRANSFER,2249574.01,C853837808,2249574.01,0.00,C1750636426,0.00,0.00,1,0
47,CASH_OUT,2249574.01,C758510706,2249574.01,0.00,C1011054162,3785286.98,6034861.00,1,0
47,TRANSFER,13172.17,C1669581327,13172.17,0.00,C1697995801,0.00,0.00,1,0
47,CASH_OUT,13172.17,C11443462,13172.17,0.00,C1334228384,0.00,13172.17,1,0
47,TRANSFER,61487.67,C825902720,61487.67,0.00,C512979582,0.00,0.00,1,0
47,CASH_OUT,61487.67,C2064498880,61487.67,0.00,C1457751793,0.00,61487.67,1,0
47,TRANSFER,156011.24,C1496997212,156011.24,0.00,C1588957214,0.00,0.00,1,0
47,CASH_OUT,156011.24,C877302181,156011.24,0.00,C2044342029,152239.96,308251.20,1,0
47,TRANSFER,36532.84,C905922907,36532.84,0.00,C2062739315,0.00,0.00,1,0
47,CASH_OUT,36532.84,C1588509166,36532.84,0.00,C1486240719,0.00,36532.84,1,0
47,TRANSFER,827921.27,C1767277816,827921.27,0.00,C1835346647,0.00,0.00,1,0
47,CASH_OUT,827921.27,C1304293347,827921.27,0.00,C957732076,1025081.63,1853002.91,1,0
47,TRANSFER,667043.90,C1221718544,667043.90,0.00,C29028630,0.00,0.00,1,0
47,CASH_OUT,667043.90,C1676208609,667043.90,0.00,C1263000252,104132.27,771176.17,1,0
47,TRANSFER,202978.65,C1932446672,0.00,0.00,C966173999,2122336.55,2325315.19,1,0
47,TRANSFER,1388951.50,C1186930189,1388951.50,0.00,C2069118895,0.00,0.00,1,0
